browser position chr8:98947784-99078856
browser hide all
chr8 98992584 98992584 3.1069030228536576e-05
chr8 98992585 98992585 3.333853237563744e-05
chr8 98992586 98992586 1.6411757314926945e-05
chr8 98992587 98992587 1.3703174772672355e-07
chr8 98992588 98992588 3.466707858024165e-05
chr8 98992589 98992589 1.5470001017092727e-05
chr8 98992590 98992590 5.2219320423319004e-08
chr8 98992591 98992591 4.7702473239041865e-05
chr8 98992592 98992592 7.12218097760342e-05
chr8 98992593 98992593 6.41892756902962e-06
chr8 98992594 98992594 2.702582423808053e-05
chr8 98992595 98992595 9.123667041421868e-06
chr8 98992596 98992596 5.825476364407223e-06
chr8 98992597 98992597 8.518173672200646e-06
chr8 98992598 98992598 3.644876414909959e-05
chr8 98992599 98992599 5.528151632461231e-06
chr8 98992600 98992600 1.3724444215768017e-05
chr8 98992601 98992601 1.0249930255668005e-06
chr8 98992602 98992602 2.6583573344396427e-05
chr8 98992603 98992603 1.4424784239963628e-05
chr8 98992604 98992604 2.2922391508473083e-05
chr8 98992605 98992605 2.160917574656196e-05
chr8 98992606 98992606 5.536090156965656e-06
chr8 98992607 98992607 3.528338493197225e-05
chr8 98992608 98992608 6.227917037904263e-05
chr8 98992609 98992609 4.3057189031969756e-05
chr8 98992610 98992610 4.386790533317253e-05
chr8 98992611 98992611 1.1033182090613991e-05
chr8 98992612 98992612 2.8529568680824013e-06
chr8 98992613 98992613 2.5703970095491968e-05
chr8 98992614 98992614 4.769613497046521e-06
chr8 98992615 98992615 1.803228587959893e-05
chr8 98992616 98992616 1.707032060949132e-05
chr8 98992617 98992617 1.1114065273432061e-05
chr8 98992618 98992618 8.580107532907277e-06
chr8 98992619 98992619 3.2995154469972476e-05
chr8 98992620 98992620 4.696104224422015e-05
chr8 98992621 98992621 3.92889414797537e-05
chr8 98992622 98992622 1.3188415323384106e-05
chr8 98992623 98992623 8.931441698223352e-06
chr8 98992624 98992624 7.682774594286457e-07
chr8 98992625 98992625 4.848813114222139e-05
chr8 98992626 98992626 7.084199751261622e-05
chr8 98992627 98992627 5.523650543182157e-05
chr8 98992628 98992628 1.1061907571274787e-05
chr8 98992629 98992629 1.0949574971164111e-05
chr8 98992630 98992630 1.4474895579041913e-05
chr8 98992631 98992631 1.6861107724253088e-05
chr8 98992632 98992632 1.5903759049251676e-05
chr8 98992633 98992633 2.7038768166676164e-05
chr8 98992634 98992634 2.4619108444312587e-05
chr8 98992635 98992635 4.455230737221427e-06
chr8 98992636 98992636 2.1014689991716295e-05
chr8 98992637 98992637 1.9053188225370832e-05
chr8 98992638 98992638 8.073209755821154e-06
chr8 98992639 98992639 1.5729459846625105e-05
chr8 98992640 98992640 2.199567279603798e-05
chr8 98992641 98992641 8.528071703040041e-06
chr8 98992642 98992642 6.411799404304475e-05
chr8 98992643 98992643 1.5146214309424977e-06
chr8 98992644 98992644 1.6716254322091118e-05
chr8 98992645 98992645 1.7283466149820015e-05
chr8 98992646 98992646 5.053632776252925e-06
chr8 98992647 98992647 2.0814261006307788e-05
chr8 98992648 98992648 6.53286260785535e-05
chr8 98992649 98992649 4.560000525088981e-05
chr8 98992650 98992650 2.897598096751608e-05
chr8 98992651 98992651 4.002681816928089e-05
chr8 98992652 98992652 5.8330115280114114e-06
chr8 98992653 98992653 7.963574716995936e-06
chr8 98992654 98992654 1.1031803296646103e-05
chr8 98992655 98992655 7.376412213488948e-06
chr8 98992656 98992656 4.7669673222117126e-05
chr8 98992657 98992657 3.801957063842565e-05
chr8 98992658 98992658 6.223297532415017e-05
chr8 98992659 98992659 1.7662601749179885e-05
chr8 98992660 98992660 1.5525694834650494e-05
chr8 98992661 98992661 5.438930202217307e-06
chr8 98992662 98992662 4.719332355307415e-05
chr8 98992663 98992663 2.7244816010352224e-05
chr8 98992664 98992664 6.215021858224645e-05
chr8 98992665 98992665 2.0172268705209717e-05
chr8 98992666 98992666 5.007818344893167e-06
chr8 98992667 98992667 4.754934252559906e-06
chr8 98992668 98992668 9.5374616648769e-06
chr8 98992669 98992669 2.224722265964374e-05
chr8 98992670 98992670 5.287193971525994e-07
chr8 98992671 98992671 2.282233617734164e-05
chr8 98992672 98992672 4.2958505218848586e-05
chr8 98992673 98992673 8.419242476520594e-06
chr8 98992674 98992674 7.213093340396881e-06
chr8 98992675 98992675 1.2281362614885438e-05
chr8 98992676 98992676 3.7024342418590095e-06
chr8 98992677 98992677 2.3610686184838414e-05
chr8 98992678 98992678 2.9699898732360452e-05
chr8 98992679 98992679 5.487769612955162e-06
chr8 98992680 98992680 2.0323841454228386e-05
chr8 98992681 98992681 2.7381363906897604e-05
chr8 98992682 98992682 5.5119926400948316e-05
chr8 98992683 98992683 1.873753899417352e-05
chr8 98992684 98992684 1.5661500583519228e-05
chr8 98992685 98992685 2.760712277449784e-06
chr8 98992686 98992686 4.047693801112473e-05
chr8 98992687 98992687 3.8922677049413323e-05
chr8 98992688 98992688 8.833181709633209e-06
chr8 98992689 98992689 5.347578917280771e-05
chr8 98992690 98992690 5.077783134765923e-05
chr8 98992691 98992691 1.0350468073738739e-05
chr8 98992692 98992692 2.4510178263881244e-05
chr8 98992693 98992693 1.316497400694061e-05
chr8 98992694 98992694 2.9174432711442932e-05
chr8 98992695 98992695 1.1515682672325056e-05
chr8 98992696 98992696 2.8245956855244003e-05
chr8 98992697 98992697 1.8184360669692978e-05
chr8 98992698 98992698 2.5959263439290226e-05
chr8 98992699 98992699 2.5213898879883345e-06
chr8 98992700 98992700 8.766835890128277e-06
chr8 98992701 98992701 4.0200597140938044e-05
chr8 98992702 98992702 5.267587039270438e-05
chr8 98992703 98992703 9.999633221013937e-06
chr8 98992704 98992704 3.861209552269429e-05
chr8 98992705 98992705 3.850715802400373e-05
chr8 98992706 98992706 4.6388853661483154e-05
chr8 98992707 98992707 5.6116768973879516e-05
chr8 98992708 98992708 9.471058547205757e-06
chr8 98992709 98992709 3.369802470842842e-06
chr8 98992710 98992710 1.1537802492966875e-05
chr8 98992711 98992711 7.054551588225877e-06
chr8 98992712 98992712 4.2465885599085595e-06
chr8 98992713 98992713 1.0484254744369537e-05
chr8 98992714 98992714 8.258126399596222e-06
chr8 98992715 98992715 4.3000811274396256e-05
chr8 98992716 98992716 1.5292551324819215e-05
chr8 98992717 98992717 3.68620349036064e-05
chr8 98992718 98992718 5.845249233971117e-06
chr8 98992719 98992719 3.463363100308925e-06
chr8 98992720 98992720 5.61982742510736e-05
chr8 98992721 98992721 2.5383127649547532e-05
chr8 98992722 98992722 1.636845354369143e-06
chr8 98992723 98992723 1.1667607395793311e-05
chr8 98992724 98992724 3.151160854031332e-05
chr8 98992725 98992725 2.5544955860823393e-05
chr8 98992726 98992726 3.267806096118875e-05
chr8 98992727 98992727 1.2837795111408923e-05
chr8 98992728 98992728 4.196234840492252e-06
chr8 98992729 98992729 8.132393122650683e-05
chr8 98992730 98992730 1.710249125608243e-05
chr8 98992731 98992731 1.644824988034088e-05
chr8 98992732 98992732 1.1432224710006267e-05
chr8 98992733 98992733 3.5734341508941725e-05
chr8 98992734 98992734 9.990068065235391e-06
chr8 98992735 98992735 3.199676575604826e-05
chr8 98992736 98992736 1.840932782215532e-05
chr8 98992737 98992737 1.3971026419312693e-05
chr8 98992738 98992738 5.893806701351423e-06
chr8 98992739 98992739 5.527111352421343e-05
chr8 98992740 98992740 3.887716957251541e-06
chr8 98992741 98992741 7.158120297390269e-06
chr8 98992742 98992742 9.960771421901882e-06
chr8 98992743 98992743 6.511453102575615e-05
chr8 98992744 98992744 5.289723048917949e-06
chr8 98992745 98992745 1.798002267605625e-05
chr8 98992746 98992746 2.0954635147063527e-06
chr8 98992747 98992747 2.3245935153681785e-05
chr8 98992748 98992748 6.670761649729684e-06
chr8 98992749 98992749 8.216928108595312e-06
chr8 98992750 98992750 3.4498014429118484e-05
chr8 98992751 98992751 9.441543079447001e-05
chr8 98992752 98992752 8.114704542094842e-06
chr8 98992753 98992753 2.0593352019204758e-05
chr8 98992754 98992754 1.991777571674902e-05
chr8 98992755 98992755 1.5855712263146415e-05
chr8 98992756 98992756 1.4553891560353804e-05
chr8 98992757 98992757 2.8044158170814626e-05
chr8 98992758 98992758 1.0590523743303493e-05
chr8 98992759 98992759 9.002267688629217e-06
chr8 98992760 98992760 4.220428309054114e-06
chr8 98992761 98992761 2.2074562366469763e-05
chr8 98992762 98992762 1.5194582374533638e-06
chr8 98992763 98992763 6.420255886041559e-06
chr8 98992764 98992764 3.733766789082438e-05
chr8 98992765 98992765 4.3984196963720024e-05
chr8 98992766 98992766 2.970658715639729e-05
chr8 98992767 98992767 3.601764183258638e-05
chr8 98992768 98992768 1.1498999811010435e-05
chr8 98992769 98992769 2.9557581001427025e-05
chr8 98992770 98992770 1.3897581084165722e-05
chr8 98992771 98992771 1.1532281860127114e-05
chr8 98992772 98992772 1.2501568562583998e-05
chr8 98992773 98992773 3.0217624953365885e-05
chr8 98992774 98992774 9.190174750983715e-06
chr8 98992775 98992775 2.3604827219969593e-05
chr8 98992776 98992776 6.165062950458378e-05
chr8 98992777 98992777 2.04540447157342e-05
chr8 98992778 98992778 3.894140536431223e-05
chr8 98992779 98992779 1.5592348063364625e-05
chr8 98992780 98992780 4.4731496018357575e-05
chr8 98992781 98992781 5.1914219511672854e-05
chr8 98992782 98992782 3.968856617575511e-05
chr8 98992783 98992783 3.352621934027411e-05
chr8 98992784 98992784 3.7616369809256867e-05
chr8 98992785 98992785 6.032900273567066e-06
chr8 98992786 98992786 8.795807843853254e-06
chr8 98992787 98992787 8.942561180447228e-06
chr8 98992788 98992788 1.949068064277526e-06
chr8 98992789 98992789 5.401889939093962e-05
chr8 98992790 98992790 3.180337080266327e-05
chr8 98992791 98992791 4.616624937625602e-05
chr8 98992792 98992792 6.621786269533914e-06
chr8 98992793 98992793 6.931165262358263e-05
chr8 98992794 98992794 2.1000578271923587e-05
chr8 98992795 98992795 5.818536737933755e-05
chr8 98992796 98992796 7.372064374067122e-06
chr8 98992797 98992797 5.2572104323189706e-05
chr8 98992798 98992798 4.479048220673576e-05
chr8 98992799 98992799 4.6066234062891454e-05
chr8 98992800 98992800 1.3613762348541059e-06
chr8 98992801 98992801 1.1694852219079621e-05
chr8 98992802 98992802 5.9668891481123865e-06
chr8 98992803 98992803 2.973483242385555e-05
chr8 98992804 98992804 8.334010999533348e-06
chr8 98992805 98992805 7.21411879567313e-07
chr8 98992806 98992806 4.694782546721399e-05
chr8 98992807 98992807 3.4581873478600755e-05
chr8 98992808 98992808 3.2343563361791894e-05
chr8 98992809 98992809 3.0689032428199425e-05
chr8 98992810 98992810 1.5028534107841551e-05
chr8 98992811 98992811 1.8463149899616838e-05
chr8 98992812 98992812 1.2024892384943087e-05
chr8 98992813 98992813 5.573921589530073e-05
chr8 98992814 98992814 4.4888722186442465e-05
chr8 98992815 98992815 8.627884199086111e-06
chr8 98992816 98992816 3.529529067236581e-06
chr8 98992817 98992817 1.7494465282652527e-05
chr8 98992818 98992818 9.656342626840342e-06
chr8 98992819 98992819 2.5281162379542366e-05
chr8 98992820 98992820 6.139966899354476e-07
chr8 98992821 98992821 5.106395747134229e-06
chr8 98992822 98992822 2.3935788703965954e-05
chr8 98992823 98992823 3.637347253970802e-05
chr8 98992824 98992824 3.4685087939578807e-06
chr8 98992825 98992825 6.045176996849477e-05
chr8 98992826 98992826 3.108905366389081e-05
chr8 98992827 98992827 2.0041865354869515e-05
chr8 98992828 98992828 1.767460344126448e-05
chr8 98992829 98992829 8.157936463248916e-06
chr8 98992830 98992830 3.5789616958936676e-05
chr8 98992831 98992831 2.172273161704652e-05
chr8 98992832 98992832 2.6051468012155965e-05
chr8 98992833 98992833 2.3431350200553425e-05
chr8 98992834 98992834 1.6449754184577614e-05
chr8 98992835 98992835 2.0135892555117607e-05
chr8 98992836 98992836 2.9750372050330043e-05
chr8 98992837 98992837 2.5295321393059567e-05
chr8 98992838 98992838 1.0993584510288201e-05
chr8 98992839 98992839 3.267100737502915e-06
chr8 98992840 98992840 5.065883306087926e-05
chr8 98992841 98992841 7.599737728014588e-05
chr8 98992842 98992842 9.260463411919773e-05
chr8 98992843 98992843 8.921339031076059e-06
chr8 98992844 98992844 1.8178932805312797e-05
chr8 98992845 98992845 2.6488505682209507e-06
chr8 98992846 98992846 4.8685604269849136e-05
chr8 98992847 98992847 1.6344623873010278e-05
chr8 98992848 98992848 1.1511274351505563e-05
chr8 98992849 98992849 7.892223948147148e-05
chr8 98992850 98992850 7.320089935092255e-05
chr8 98992851 98992851 1.1209484910068568e-05
chr8 98992852 98992852 3.813749935943633e-05
chr8 98992853 98992853 4.180845644441433e-05
chr8 98992854 98992854 7.936948532005772e-05
chr8 98992855 98992855 3.9016042137518525e-05
chr8 98992856 98992856 2.486229277565144e-05
chr8 98992857 98992857 3.078128065681085e-05
chr8 98992858 98992858 3.2282579923048615e-05
chr8 98992859 98992859 4.7682369768153876e-05
chr8 98992860 98992860 7.654640648979694e-05
chr8 98992861 98992861 6.363147986121476e-05
chr8 98992862 98992862 5.941771451034583e-05
chr8 98992863 98992863 6.209724233485758e-05
chr8 98992864 98992864 4.957244891556911e-05
chr8 98992865 98992865 0.00010433590068714693
chr8 98992866 98992866 6.169096741359681e-05
chr8 98992867 98992867 5.538109235203592e-06
chr8 98992868 98992868 1.3874157957616262e-05
chr8 98992869 98992869 4.2748019041027874e-05
chr8 98992870 98992870 4.47731144959107e-06
chr8 98992871 98992871 4.2806583223864436e-05
chr8 98992872 98992872 6.68392312945798e-05
chr8 98992873 98992873 4.519467893260298e-06
chr8 98992874 98992874 9.478114952798933e-05
chr8 98992875 98992875 0.00011787906987592578
chr8 98992876 98992876 4.1226485336665064e-05
chr8 98992877 98992877 2.6288100343663245e-05
chr8 98992878 98992878 9.458721615374088e-05
chr8 98992879 98992879 6.300894892774522e-05
chr8 98992880 98992880 4.50499210273847e-05
chr8 98992881 98992881 5.135542232892476e-05
chr8 98992882 98992882 1.5579980754409917e-05
chr8 98992883 98992883 6.271307938732207e-05
chr8 98992884 98992884 5.9345809859223664e-05
chr8 98992885 98992885 0.00010394316632300615
chr8 98992886 98992886 8.523257565684617e-05
chr8 98992887 98992887 2.3626809706911445e-05
chr8 98992888 98992888 4.558959335554391e-05
chr8 98992889 98992889 1.41020991577534e-05
chr8 98992890 98992890 5.7637866120785475e-05
chr8 98992891 98992891 2.4076218323898502e-05
chr8 98992892 98992892 5.9977537603117526e-05
chr8 98992893 98992893 2.0667401258833706e-05
chr8 98992894 98992894 5.8578567404765636e-05
chr8 98992895 98992895 0.00010888904216699302
chr8 98992896 98992896 7.091410225257277e-05
chr8 98992897 98992897 5.5036893172655255e-05
chr8 98992898 98992898 1.3525459507945925e-05
chr8 98992899 98992899 5.57285820832476e-05
chr8 98992900 98992900 2.6759897082229145e-05
chr8 98992901 98992901 2.7712098017218523e-05
chr8 98992902 98992902 2.1676314645446837e-06
chr8 98992903 98992903 8.161462028510869e-05
chr8 98992904 98992904 0.00011160800931975245
chr8 98992905 98992905 2.3577562387799844e-05
chr8 98992906 98992906 5.3244757509673946e-06
chr8 98992907 98992907 5.034917558077723e-05
chr8 98992908 98992908 2.313484947080724e-05
chr8 98992909 98992909 1.4749680303793866e-05
chr8 98992910 98992910 6.41320293652825e-05
chr8 98992911 98992911 9.586286614648998e-05
chr8 98992912 98992912 8.322595385834575e-05
chr8 98992913 98992913 7.820985047146678e-05
chr8 98992914 98992914 1.3761055924987886e-05
chr8 98992915 98992915 4.858718966715969e-06
chr8 98992916 98992916 8.447643631370738e-05
chr8 98992917 98992917 3.791010385612026e-07
chr8 98992918 98992918 2.384939944022335e-05
chr8 98992919 98992919 2.793742169160396e-06
chr8 98992920 98992920 0.0001244179584318772
chr8 98992921 98992921 0.00010225400910712779
chr8 98992922 98992922 3.267770807724446e-05
chr8 98992923 98992923 3.8586884329561144e-05
chr8 98992924 98992924 6.833999941591173e-05
chr8 98992925 98992925 1.0151049536943901e-05
chr8 98992926 98992926 4.021146014565602e-05
chr8 98992927 98992927 5.153778147359844e-06
chr8 98992928 98992928 8.125747262965888e-05
chr8 98992929 98992929 6.828420737292618e-05
chr8 98992930 98992930 4.477768743527122e-05
chr8 98992931 98992931 1.4500796169159003e-05
chr8 98992932 98992932 8.350647112820297e-05
chr8 98992933 98992933 6.31642178632319e-05
chr8 98992934 98992934 5.5902266467455775e-05
chr8 98992935 98992935 4.976726995664649e-05
chr8 98992936 98992936 1.5024782442196738e-05
chr8 98992937 98992937 7.528347850893624e-06
chr8 98992938 98992938 0.00011187211202923208
chr8 98992939 98992939 0.00011605006147874519
chr8 98992940 98992940 2.3026288545224816e-05
chr8 98992941 98992941 2.0230660084052943e-05
chr8 98992942 98992942 6.632630538661033e-05
chr8 98992943 98992943 9.312523616245016e-06
chr8 98992944 98992944 2.4378387024626136e-06
chr8 98992945 98992945 7.132110476959497e-05
chr8 98992946 98992946 2.421867975499481e-05
chr8 98992947 98992947 7.72995099396212e-06
chr8 98992948 98992948 0.00010614280472509563
chr8 98992949 98992949 2.373896313656587e-05
chr8 98992950 98992950 2.2862550395075232e-05
chr8 98992951 98992951 4.882067514699884e-06
chr8 98992952 98992952 7.795201963745058e-05
chr8 98992953 98992953 3.872810702887364e-05
chr8 98992954 98992954 0.00010892395948758349
chr8 98992955 98992955 5.823335231980309e-05
chr8 98992956 98992956 4.571352110360749e-05
chr8 98992957 98992957 4.957073542755097e-05
chr8 98992958 98992958 4.8367000999860466e-06
chr8 98992959 98992959 5.394089748733677e-05
chr8 98992960 98992960 0.00011197121784789488
chr8 98992961 98992961 8.427513967035338e-05
chr8 98992962 98992962 5.951148341409862e-05
chr8 98992963 98992963 8.506723133905325e-06
chr8 98992964 98992964 7.868163811508566e-05
chr8 98992965 98992965 5.088996113045141e-05
chr8 98992966 98992966 6.0546910390257835e-05
chr8 98992967 98992967 4.26425613113679e-05
chr8 98992968 98992968 1.998602419917006e-05
chr8 98992969 98992969 3.5984172427561134e-05
chr8 98992970 98992970 2.47805519393296e-06
chr8 98992971 98992971 1.8737773643806577e-07
chr8 98992972 98992972 8.218717084673699e-07
chr8 98992973 98992973 4.2998322896892205e-05
chr8 98992974 98992974 5.298834730638191e-05
chr8 98992975 98992975 2.6145005904254504e-05
chr8 98992976 98992976 3.910066880052909e-05
chr8 98992977 98992977 5.640478320856346e-06
chr8 98992978 98992978 1.0534484317759052e-05
chr8 98992979 98992979 7.5310217653168365e-06
chr8 98992980 98992980 4.2388477595523e-05
